"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","07746","Marlboro","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.51343599033816,83.33,3.8462,1.5324,487000,0.0616396137250873,1.58531497705465,0.0116817248459959,15.8,0.0412341407151096,0.0979020979020979,136
"Zip","07747","Matawan","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.79393115942029,87.5,3.1658,1.7128,332700,0.0902527075812274,1.12462006079027,0.00972948602344448,25,0.0857956568173727,0.105809128630705,141
"Zip","07748","Middletown","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.06884057971014,54.55,2.4322,,390300,0.774593338497289,3.52785145888594,0.0133333333333334,27.2,0.0896322306412863,0.103092783505155,141
"Zip","07750","Monmouth Beach","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.05344202898551,71.43,,,596200,1.34285228624851,6.82673356029385,0.0324572291177456,33.6,0.08,0.0192307692307692,149
"Zip","07751","Morganville","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.0576690821256,80,,,486000,-0.266776113277242,-0.532132623823168,0.00898971193415643,17.3,0.0490008212428141,0.111731843575419,145
"Zip","07753","Neptune","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.78774154589372,85.71,11.3735,1.8003,263600,0.841622035195103,0.0759301442672741,0.0106297420333838,48.2,0.12078554049357,0.141007194244604,152.5
"Zip","07755","Oakhurst","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.86397946859903,100,,,357700,-0.0279485746226942,0.817361894024803,0.0127173609169695,32.3,0.0804162724692526,0.105882352941176,149
"Zip","07756","Ocean Grove","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.96437198067633,100,,,423900,2.34186383389667,5.23833167825223,0.0233993866477944,12.6,0.112474437627812,0.0363636363636364,149
"Zip","07757","Oceanport","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.08589975845411,75,,,439100,-0.113739763421292,1.80848597264085,0.0139740378046003,15.4,0.0461236506378803,0.106382978723404,149
"Zip","07758","Middletown","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.83786231884058,100,,,264700,-0.413844996237773,-2.75532696546657,-0.00300340007555722,50,0.144591611479029,0.152671755725191,152.5
"Zip","07760","Rumson","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.77732487922705,90,,,798400,0.37716872014081,0.175658720200753,0.00418461923847691,27.9,0.065848934796643,0.0686274509803922,149
"Zip","07762","Spring Lake Heights","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.57744565217391,100,,,568800,-0.157977883096367,0.0879816998064403,0.0139381153305205,23,0.0309698451507743,0.0526315789473684,149
"Zip","07764","West Long Branch","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.48852657004831,100,,,400900,0.77928607340372,-0.27363184079602,0.00649289099526063,20.7,0.061105722599418,0.0793650793650794,149
"Zip","07801","Dover","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.42678140096618,81.82,3.4602,1.8062,270600,0.222222222222222,-1.67151162790698,0.0075942350332594,74.5,0.157650695517774,0.178921568627451,142
"Zip","07803","Mine Hill","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.888435990338164,66.67,,,254900,0.27537372147915,-0.623781676413255,0.00300117693213031,46,0.162128712871287,0.122137404580153,142
"Zip","07821","Byram Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.904287439613527,50,,,271200,0.332963374028857,2.64950794852385,0.0113458702064897,62.6,0.137391304347826,0.0843881856540084,165
"Zip","07823","Belvidere","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,2.89930555555556,100,,2.3874,205700,0.146056475170399,0.882785679254536,0.0179727758872144,58.7,0.160655737704918,0.122448979591837,165
"Zip","07825","Blairstown","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,2.08710748792271,100,,,279200,-0.250089317613433,-1.16814159292035,0.00939111747850996,30.1,0.130348913759052,0.106060606060606,165
"Zip","07826","Branchville","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.49773550724638,100,,,245500,0.285947712418301,1.65631469979296,0.0111731160896131,34.2,0.139978791092259,0.0757575757575758,165
"Zip","07827","Montague","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.40126811594203,100,,,196500,0.306278713629403,11.5209988649262,0.0311501272264632,81.9,0.20578231292517,0.115702479338843,165
"Zip","07828","Budd Lake","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.47871376811594,73.33,,1.9634,264800,0.151285930408472,-1.8895887365691,0.00805513595166163,60.5,0.149947201689546,0.119718309859155,142
"Zip","07830","Tewksbury Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.25377415458937,50,,,424900,-0.328407224958949,-5.17741575541174,-0.00801835726053191,30.3,0.0747740345110929,0.0659340659340659,142
"Zip","07832","Knowlton Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,2.20863526570048,100,,,242100,0.165494414563508,-1.22399020807834,0.00954564229657162,29.1,0.161858974358974,0.138613861386139,165
"Zip","07834","Denville","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.22886473429952,83.33,2.1739,,384000,0.655307994757536,1.775775245163,0.0150572916666667,31.5,0.0618993781797626,0.0410958904109589,118
"Zip","07836","Mt Olive Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.03502415458937,83.33,,,343400,0.0291290416545296,-1.6890924706556,0.00700058241118229,31.8,0.094320987654321,0.104712041884817,142
"Zip","07838","Liberty Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,2.33167270531401,,,,261100,0.345887778631822,1.59533073929961,0.0160628111834547,40.3,0.152709359605911,0.172043010752688,165
"Zip","07840","Hackettstown","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,1.99124396135266,85.71,,,252700,0.238000793335978,0.557103064066852,0.0123229125445192,35.5,0.166441918705452,0.0902777777777778,144
"Zip","07843","Hopatcong","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.701992753623188,60,5.3744,,195500,0.307850179579271,0.307850179579271,0.0123222506393861,108,0.294635708566854,0.142663043478261,152
"Zip","07847","Succasunna","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.306461352657005,0,,13.369,253500,0.396039603960396,1.60320641282565,0.0105956607495068,265.5,0.221818181818182,0.131147540983607,142
"Zip","07848","Lafayette","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.19565217391304,100,,,289500,0.0345542501727713,3.9124192390524,0.0169602763385146,79.1,0.197802197802198,0.125,165
"Zip","07849","Jefferson Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.07306763285024,78.57,3.834,1.539,270900,0.706319702602231,-1.16745713243342,0.00870801033591739,56.3,0.149610678531702,0.111524163568773,173.5
"Zip","07850","Roxbury Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.91893115942029,87.5,,3.7056,255200,0.750098697197,1.14942528735632,0.0106034482758621,41,0.181745396317054,0.127753303964758,142
"Zip","07852","Roxbury Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.50150966183575,83.33,,,281200,0.536288880943868,-4.1254688032731,0.00647226173541959,48.8,0.11254851228978,0.0574712643678161,142
"Zip","07853","Long Valley","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.37530193236715,72.73,,,427200,-0.44278722908413,-5.61201944321697,-0.00784176029962547,41.5,0.0485089463220676,0.0901639344262295,142
"Zip","07856","Mount Arlington","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.60552536231884,50,,,301600,0.399467376830892,-0.887282287216563,0.012012599469496,35.7,0.117376294591484,0.156862745098039,142
"Zip","07857","Netcong","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.73128019323671,100,,,254000,0.95389507154213,-1.47401086113266,0.0100590551181103,30.2,0.0918114143920595,0.243243243243243,142
"Zip","07860","Newton","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.694444444444444,76.92,,5.0405,226000,0.533807829181495,2.44786944696283,0.0165530973451327,82.2,0.191183188670626,0.0943847072879331,151
"Zip","07863","Oxford Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,2.24260265700483,,,,212900,0.566839867737364,2.01245807379013,0.0184922498825739,59.2,0.183879093198992,0.13013698630137,165
"Zip","07865","Mansfield Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,3.04951690821256,,,,254900,0.472999605833662,2.16432865731463,0.016347587289133,34.1,0.154684095860566,0.154929577464789,165
"Zip","07866","Rockaway Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.77430555555556,74.07,1.3158,1.8345,308600,0.292492687682808,-0.290791599353796,0.00941672067401167,39.2,0.0936371841155235,0.103614457831325,135
"Zip","07869","Randolph","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.25785024154589,76.67,1.5625,,473700,0.275190516511431,1.54340836012862,0.010344099641123,30.3,0.0654817586529467,0.0607142857142857,151
"Zip","07871","Sparta","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.10703502415459,57.89,4.1106,1.6568,323900,0.402975821450713,4.82200647249191,0.017993207780179,62.4,0.152828467153285,0.0895522388059701,176
"Zip","07874","Stanhope","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.458182367149758,75,,,224300,0.133928571428571,3.41171046565237,0.0133883192153366,97,0.240354535974974,0.101952277657267,165
"Zip","07876","Succasunna","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.33318236714976,60,,,350600,0.114220445459737,0.892086330935252,0.0100627495721619,19.1,0.100545950864422,0.085972850678733,142
"Zip","07882","Washington Township","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",,0.975996376811594,,,,206300,-0.0484496124031008,1.32612966601179,0.0191177896267571,68,0.188850967007964,0.126506024096386,165
"Zip","07885","Wharton","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.872584541062802,57.14,,3.7364,252200,0.158856235107228,-1.56128024980484,0.00538858049167334,46.6,0.182912154031288,0.121710526315789,142
"Zip","07901","Summit","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.21361714975845,66.67,3.125,,795200,1.09331299262649,2.84531815830316,0.0143272132796781,13.9,0.0351488283723876,0.0720720720720721,137.5
"Zip","07920","Bernards Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.34118357487923,,,,597000,0.268726906281491,0.606673407482305,0.00992797319933003,17.7,0.0428790199081164,0.0401785714285714,137.5
"Zip","07921","Bedminster","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.04498792270531,0,,,325700,-0.0306936771025169,-1.27311306456502,0.00760208781086891,14.2,0.0726829268292683,0.0201342281879195,137.5
"Zip","07922","Berkeley Heights","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.09933574879227,87.5,,1.3624,543100,0.779365373909816,3.68461244749905,0.0158331798932057,18.7,0.0466666666666667,0.0857142857142857,139
"Zip","07924","Bernardsville","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.72131642512077,100,,,621400,0.225806451612903,-2.01829076001261,0.00132925651754112,24.7,0.0591054313099042,0.0675675675675676,137.5
"Zip","07927","Hanover","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.98656400966184,80,,,428900,0.257129499766246,0.68075117370892,0.00967824667754713,12.4,0.0727272727272727,0.0208333333333333,142
"Zip","07928","Chatham Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.06174516908213,88.24,,,748500,0.321672698029755,-0.319616460247703,0.00798530394121566,15.5,0.038483630097645,0.0223880597014925,141
"Zip","07930","Chester Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.03457125603865,75,,,595000,-0.0336021505376344,-1.35941644562334,0.00478151260504212,27.6,0.0625823451910408,0.0210526315789474,142
"Zip","07931","Far Hills","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.30540458937198,,,,983100,0.254945951458291,-3.62709538280561,-0.0107740819855559,5.6,0.0575539568345324,0.0833333333333333,137.5
"Zip","07932","Florham Park","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.69957729468599,83.33,,,623500,-0.0320666987333654,-0.82710354700175,0.00426142742582192,13.8,0.035475234270415,0.0377358490566038,142
"Zip","07933","Long Hill Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.35431763285024,66.67,,,490900,0.966680378445084,1.71985080812267,0.018079038500713,11.8,0.0483592400690846,0.0357142857142857,142
"Zip","07934","Peapack","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.34148550724638,,,,631900,1.42857142857143,-0.378369856534763,0.00583003639816426,37.8,0.0635593220338983,0,137.5
"Zip","07936","East Hanover","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.10582729468599,84.62,,,512700,0.786318065657558,-0.29171528588098,0.011174175931344,11.7,0.0421655387818844,0.0864197530864198,142
"Zip","07940","Madison","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.24335748792271,90,,,620600,0.469483568075117,0.436963910017802,0.0125942636158556,13.9,0.0504908835904628,0.0277777777777778,142
"Zip","07945","Mendham Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.02385265700483,91.67,,1.6847,696200,0.215920541240823,-3.26524940947617,0.000212582591209376,24.4,0.0431086824529447,0.0563380281690141,176.5
"Zip","07946","Long Hill Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.76630434782609,100,,,539200,0.860456416011972,0.954877363789552,0.0112351632047478,22.7,0.0385321100917431,0.0952380952380952,142
"Zip","07950","Parsippany-Troy Hills Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.24184782608696,76,,1.0397,424900,0.0235404896421846,-2.36672794117647,0.0110308307837139,21,0.0748299319727891,0.0699300699300699,150
"Zip","07960","Morris Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.49592391304348,82,,0.6355,519500,0.367078825347759,-0.0384837406195882,0.00811357074109731,29.8,0.0716815651880587,0.0729411764705882,130
"Zip","07974","New Providence","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.91983695652174,100,,1.601,569800,1.02836879432624,1.93202146690519,0.0134169884169884,11.2,0.0317084713677236,0.0447761194029851,139
"Zip","07980","Long Hill Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.28275966183575,100,,,420500,1.47200772200772,-5.94945202415567,-0.0116527942925089,13.6,0.0619469026548673,0,142
"Zip","07981","Hanover","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.02219202898551,81.82,,2.1262,451800,0.668449197860963,1.66516651665167,0.013187250996016,12,0.0351170568561873,0.0793650793650794,142
"Zip","08002","Cherry Hill","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.69082125603865,,,,210300,0.0951927653498334,3.95452298566485,0.0219923918212077,38.5,0.188557366964011,0.127243066884176,152
"Zip","08003","Cherry Hill","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.57910628019324,,,,275700,0.108932461873638,0.693937180423667,0.0112368516503445,26.7,0.119025304592315,0.0834645669291339,153.5
"Zip","08004","Waterford","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.35024154589372,,,,168400,0,0.959232613908873,0.0111995249406176,83.8,0.241181657848325,0.122486288848263,166
"Zip","08005","Barnegat Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0588768115942029,61.9,15.9296,10.7749,226400,-0.088261253309797,-2.20302375809935,0.00200971731448774,71.1,0.160617059891107,0.176553672316384,146.5
"Zip","08006","Barnegat Light","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.8725845410628,100,,,687100,-0.348078317621465,-3.52429092951418,-0.00761315674574303,7.8,0.043010752688172,0,148
"Zip","08007","Barrington","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.26283212560386,,,,168700,0.23767082590612,1.56532209512342,0.0159573206876111,48.4,0.208530805687204,0.102272727272727,166
"Zip","08008","Long Beach Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.31219806763285,86.27,2.1569,0.5166,733900,0.204806116876024,1.10208017633283,0.0116582640686742,15.4,0.0238500851788756,0.0357142857142857,212
"Zip","08009","Berlin Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.311745169082126,,,,199800,-0.0500250125062531,-0.149925037481259,0.0110610610610611,126.4,0.182313985196728,0.117521367521368,166
"Zip","08010","Edgewater Park","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.278532608695652,100,,,164300,-0.665054413542926,-4.19825072886297,0.00783323189287888,70.7,0.253671562082777,0.184210526315789,144
"Zip","08012","Washington Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,2.85703502415459,100,1.9034,,181500,0.276243093922652,0.609756097560976,0.0101763085399449,14.7,0.203184110970996,0.126454615981381,130
"Zip","08015","Browns Mills","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.173611111111111,0,,1.9351,148900,-0.40133779264214,-2.42463958060288,0.00867024848891873,127.2,0.319123386370459,0.167450611476952,144
"Zip","08016","Burlington Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.80932971014493,88.89,,1.6936,203000,0.594648166501487,3.46585117227319,0.0189507389162562,69.3,0.203533308796467,0.115732368896926,125.5
"Zip","08020","East Greenwich Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.14885265700483,50,,,232300,0.129310344827586,0.737207285342585,0.0114765389582436,18,0.10093896713615,0.116279069767442,127
"Zip","08021","Lindenwold","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.163798309178744,,,,120500,-0.248344370860927,0.333055786844296,0.0112780082987551,110.2,0.296134453781513,0.165153234960272,166
"Zip","08022","Mansfield","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.66062801932367,66.67,,,280300,0.178699070764832,0.827338129496403,0.0107741705315734,29.9,0.0956086714841579,0.11046511627907,144
"Zip","08026","Gibbsboro","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.26736111111111,,,,181400,0.165654334621756,-3.71549893842887,0.0138092613009924,38,0.14320987654321,0.103448275862069,166
"Zip","08027","Gibbstown","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.717089371980676,100,,,163000,-0.122549019607843,0,0.010484662576687,32.5,0.228419654714475,0.116279069767442,127
"Zip","08028","Glassboro","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.48475241545894,84.62,6.2255,2.2383,172900,0.348229831688915,0.87514585764294,0.0139733950260266,49,0.161003236245955,0.14321608040201,115
"Zip","08029","Glendora","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.21603260869565,,,,155900,0.515796260477112,2.63331138907176,0.0120846696600385,71.5,0.222722159730034,0.146464646464646,166
"Zip","08030","Gloucester City","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.128321256038647,,,,103700,0,-6.82839173405211,0.00363548698167793,81.9,0.309192200557103,0.142342342342342,166
"Zip","08031","Bellmawr","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.785024154589372,,,,144200,0.34794711203897,0.839160839160839,0.0124063800277392,66.7,0.248210023866348,0.112980769230769,166
"Zip","08033","Haddonfield","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,3.43900966183575,,,,378600,-0.184550487740575,0.0264200792602378,0.00979661912308516,17.3,0.0849795005590757,0.043859649122807,166
"Zip","08034","Cherry Hill","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.35643115942029,,,,214400,0.140121438580103,1.03675777568332,0.0128358208955224,30.1,0.165066584081759,0.0975609756097561,152
"Zip","08035","Haddon Heights","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,2.3112922705314,,,,243400,0.0822368421052631,-1.8152480839048,0.00101479046836483,22.3,0.102229054573405,0.0601503759398496,166
"Zip","08036","Hainesport","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,2.19429347826087,100,,,269500,0.185873605947955,0.111441307578009,0.0132096474953618,43.3,0.106633081444165,0.133858267716535,144
"Zip","08037","Hammonton","NJ","Atlantic City, NJ","""Atlantic City-Hammonton, NJ""",,2.63511473429952,100,,4.2589,178700,0.506186726659168,2.70114942528736,-0.0012758813654169,50.2,0.173565937315198,0.119250425894378,167
"Zip","08043","Voorhees","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.740489130434783,,,,263000,-0.189753320683112,-1.05342362678706,0.002444866920152,35.7,0.167996352860725,0.0827679782903663,166
"Zip","08045","Lawnside","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.0717089371980676,,,,116500,-0.171379605826907,-7.68621236133122,-0.0167725321888412,92.5,0.345707656612529,0.167785234899329,166
"Zip","08046","Willingboro","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.20395531400966,71.43,5,1.8817,141300,-0.282286520818631,0.28388928317956,0.0105024769992923,102.5,0.325325144508671,0.188228761799001,150.5
"Zip","08048","Lumberton","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.87349033816425,100,,,275100,1.02827763496144,-3.81118881118881,0.00392221010541616,53,0.164452588181402,0.125348189415042,144
"Zip","08049","Magnolia","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.12394323671498,,,,147000,0.204498977505113,4.03397027600849,0.019156462585034,83.4,0.2125,0.161764705882353,166
"Zip","08050","Ocean Acres","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.730676328502415,72.34,10.8576,8.5154,243300,-0.123152709359606,0.495662949194548,0.00971228935470614,61.6,0.151080676225123,0.134560906515581,168
"Zip","08051","Mantua","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.347222222222222,60,,,153300,-0.0651890482398957,-3.8871473354232,0.00245923026744954,44.1,0.257879656160458,0.0981481481481482,137
"Zip","08052","Maple Shade","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.264190821256039,75,,,159900,-0.74487895716946,-2.79635258358663,0.0175109443402126,61.6,0.215724244771495,0.102333931777379,144
"Zip","08053","Evesham","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,3.92436594202899,70.37,1.5625,0.489,253500,0.197628458498024,0.635172687574434,0.0121893491124261,44.6,0.139731023478459,0.0725938009787928,154.5
"Zip","08054","Mt Laurel Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,3.29785628019324,62.07,1.1475,0.5257,217800,0.0459347726228755,-1.31400090620752,0.00792011019283745,36.4,0.17450118363206,0.0704134366925065,133.5
"Zip","08055","Medford","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,1.17074275362319,77.78,,,312500,0.192369349150369,-0.982256020278834,0.00699519999999998,33.4,0.119291338582677,0.0792079207920792,146.5
"Zip","08056","East Greenwich Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,2.37545289855072,66.67,,,338600,0.236826524570752,3.01186492242166,0.0102982870643828,10.9,0.0789189189189189,0.10958904109589,127
"Zip","08057","Moorestown-Lenola","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,2.08257850241546,80,,,433100,0.370799536500579,3.29119961841164,0.0073193257908104,21,0.102768055997455,0.065015479876161,133
"Zip","08059","Mount Ephraim","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.672554347826087,,,,140400,0.285714285714286,-1.40449438202247,0.00799857549857541,52.1,0.265503875968992,0.0839416058394161,166
"Zip","08060","Mt Holly Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.382699275362319,25,,,192100,0.575916230366492,0.104220948410631,0.00827693909422167,64,0.226212259835316,0.112234580384226,143
"Zip","08061","East Greenwich Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.905797101449275,100,,,240600,0.208246563931695,1.47617039223956,0.0122485453034082,52.8,0.223943661971831,0.10062893081761,127
"Zip","08062","Harrison Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,3.02007850241546,50,,,334300,0.511124473842453,3.43440594059406,0.0225396350583309,26.7,0.0831469052945563,0.0807174887892377,127
"Zip","08063","National Park","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.0958635265700483,50,,4.8686,134300,-0.370919881305638,-2.25618631732169,0.0144080416976917,89.6,0.227016885553471,0.140495867768595,127
"Zip","08065","Palmyra","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.555555555555556,100,,,147400,0.203942895989123,-1.8641810918775,0.00738805970149259,90.5,0.314749470712773,0.0807174887892377,144
"Zip","08066","Paulsboro","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.332125603864734,100,,3.4364,108000,0,-2.4390243902439,-6.48148148147953e-05,105.3,0.27239263803681,0.18018018018018,127
"Zip","08067","Oldmans","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.181914251207729,50,,,157300,-0.694444444444444,-6.92307692307692,0.0032104259376986,58,0.147058823529412,0.0571428571428571,163
"Zip","08068","Pemberton Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",,0.162288647342995,,,,155500,-0.06426735218509,-2.99438552713662,0.00761414790996784,65.1,0.290889132821076,0.105660377358491,144
